congregation,denomination,betweenness,bridge,degree,end,gender,id,modularity,name,race,start
caughnawaga-drc,dutch reformed,0.011329767772648,false,5,1776,female,43,20,Cataleyna Bradt,white,1762
caughnawaga-drc,dutch reformed,0.014614851429341,male_bridge,8,1776,male,44,13,Jacob Boosert,white,1762
caughnawaga-drc,dutch reformed,0,false,3,1776,female,45,13,Margaret Koch,white,1762
caughnawaga-drc,dutch reformed,0,false,3,1776,male,48,0,Christiaan Schuls,white,1762
caughnawaga-drc,dutch reformed,0,false,3,1776,female,49,0,Elizabeth Bierman,white,1762
caughnawaga-drc,dutch reformed,0,false,3,1776,male,50,16,Marcus Lies,white,1762
caughnawaga-drc,dutch reformed,0,false,3,1776,female,51,16,Magdalena Helmer,white,1762
caughnawaga-drc,dutch reformed,0,false,3,1776,female,52,0,Anganieta Brouwer,white,1762
caughnawaga-drc,dutch reformed,0,false,3,1776,male,53,20,William Boin,white,1762
caughnawaga-drc,dutch reformed,0,false,3,1776,female,54,20,Catharina V: Antwerp,white,1762
caughnawaga-drc,dutch reformed,0,false,3,1776,male,57,11,William Philipse,white,1762
caughnawaga-drc,dutch reformed,0.004760658202877,false,8,1776,female,58,11,Susanna Wemp,white,1762
caughnawaga-drc,dutch reformed,0,false,3,1776,male,59,19,Frans Prun,white,1763
caughnawaga-drc,dutch reformed,0.009518630107603,false,8,1776,female,60,19,Annatie Davis,white,1763
caughnawaga-drc,dutch reformed,0,false,2,1776,male,61,3,Johannes Van Antwerp,white,1763
caughnawaga-drc,dutch reformed,0.008455514736537,false,10,1776,female,62,3,Annatie Veeder,white,1763
caughnawaga-drc,dutch reformed,0.013512087863254,false,10,1776,male,65,18,Samuel Gardinier,white,1763
caughnawaga-drc,dutch reformed,0.00288146731125,false,7,1776,female,66,18,Maria Van Everen,white,1763
caughnawaga-drc,dutch reformed,0.005441801862225,false,6,1776,male,67,6,Peter Quackenbush,white,1762
caughnawaga-drc,dutch reformed,1.37031540549688E-06,false,4,1776,female,68,6,Elizabeth Davis,white,1762
caughnawaga-drc,dutch reformed,0.062644234005171,false,9,1776,male,71,13,Philip Miller,white,1763
caughnawaga-drc,dutch reformed,0.062644234005171,false,9,1776,female,72,13,Anna Visbach,white,1763
caughnawaga-drc,dutch reformed,0,false,3,1776,male,73,13,Philip Weemer,white,1763
caughnawaga-drc,dutch reformed,0.001106288644308,false,6,1776,female,74,13,Catharina Lyser,white,1763
caughnawaga-drc,dutch reformed,0.169946299560113,false,31,1776,male,75,4,Jelles Fonda,white,1763
caughnawaga-drc,dutch reformed,0.000463114973487,false,7,1776,female,76,11,Annatie Vrooman,white,1763
caughnawaga-drc,dutch reformed,0.102842531034725,male_bridge,23,1776,male,77,4,Peter Conyn,white,1763
caughnawaga-drc,dutch reformed,0.02305554405093,false,8,1776,female,78,0,Rebecca Wemp,white,1763
caughnawaga-drc,dutch reformed,0.023359143950444,false,13,1776,male,81,17,Timothy Leenderson,white,1763
caughnawaga-drc,dutch reformed,0.002377841204397,false,7,1776,female,82,17,Bata Marinus,white,1763
caughnawaga-drc,dutch reformed,0.032985620248297,false,8,1776,male,83,14,Philip Philipse,white,1763
caughnawaga-drc,dutch reformed,0.017720452741848,false,5,1776,female,84,14,Elizabeth Wanner,white,1763
caughnawaga-drc,dutch reformed,0.016224056218205,false,10,1776,male,85,15,Gerrit Van Brakelen,white,1763
caughnawaga-drc,dutch reformed,0.003802334123105,false,7,1776,female,86,15,Maria Van Brakelen,white,1763
caughnawaga-drc,dutch reformed,0.013247240204878,false,9,1776,male,89,11,Adam Fonda,white,1763
caughnawaga-drc,dutch reformed,1.37031540549688E-06,false,4,1776,female,90,11,Neeltie Bries,white,1764
caughnawaga-drc,dutch reformed,0,false,3,1776,male,97,13,Philip Scoefer,white,1764
caughnawaga-drc,dutch reformed,0.07741424034728,female_bridge,18,1776,female,98,13,Elizabeth Anstes,white,1764
caughnawaga-drc,dutch reformed,0.071312680237257,false,23,1776,male,99,11,Barent Wemp,white,1764
caughnawaga-drc,dutch reformed,0.008690416830145,false,8,1776,female,100,11,Margaret Fonda,white,1764
caughnawaga-drc,dutch reformed,0.001703831379216,false,10,1776,male,101,11,Volkert Veeder,white,1764
caughnawaga-drc,dutch reformed,0.000596743337429,false,7,1776,female,102,11,Elizabeth Smith,white,1764
caughnawaga-drc,dutch reformed,0.040103214198785,male_bridge,12,1776,male,105,16,Johannes Regtmeyer,white,1765
caughnawaga-drc,dutch reformed,0.020202123564753,false,7,1776,female,106,16,Geertruy Coonraet,white,1765
caughnawaga-drc,dutch reformed,0.039366420969115,male_bridge,6,1776,male,109,14,Ambrosius Selnaar,white,1765
caughnawaga-drc,dutch reformed,0,false,3,1776,female,110,14,Margaret Schefin,white,1765
caughnawaga-drc,dutch reformed,0.001570536042938,false,4,1776,male,111,8,Casper Coens,white,1765
caughnawaga-drc,dutch reformed,0.001570536042938,false,4,1776,female,112,8,Catharina Coens,white,1765
caughnawaga-drc,dutch reformed,0.011080974639075,false,6,1776,male,113,1,Ludwig Potman,white,1765
caughnawaga-drc,dutch reformed,0.028267183925387,false,12,1776,female,114,1,Elizabeth Potman,white,1764
caughnawaga-drc,dutch reformed,0.005722437133355,male_bridge,5,1776,male,115,13,Jacob Neef,white,1764
caughnawaga-drc,dutch reformed,0,false,2,1776,female,116,13,Catharina Angst,white,1765
caughnawaga-drc,dutch reformed,0,false,3,1776,male,117,9,Benazar Bedel,white,1765
caughnawaga-drc,dutch reformed,0,false,3,1776,female,118,9,Sarah Van Deventer,white,1765
caughnawaga-drc,dutch reformed,0.011329767772648,false,5,1776,male,119,0,Harmen Brouwer,white,1765
caughnawaga-drc,dutch reformed,0.011329767772648,false,5,1776,female,120,0,Margaret Ekker,white,1765
caughnawaga-drc,dutch reformed,0,false,3,1776,female,121,14,Margaret Fieze,white,1765
caughnawaga-drc,dutch reformed,0.02249134896289,false,7,1776,female,122,15,Annatie Kitts,white,1769
caughnawaga-drc,dutch reformed,0,false,3,1776,male,123,13,Philip Sceffer,white,1769
caughnawaga-drc,dutch reformed,0.002857107620461,false,5,1776,male,124,16,Conrad Mouer,white,1769
caughnawaga-drc,dutch reformed,0.002857107620461,false,5,1776,female,125,16,Geertruy Smith,white,1769
caughnawaga-drc,dutch reformed,0.008571322861383,male_bridge,6,1776,male,126,12,Samuel Rogers,white,1769
caughnawaga-drc,dutch reformed,0.029106812711914,false,8,1776,male,127,3,John Wilson,white,1769
caughnawaga-drc,dutch reformed,0.003635516316253,false,5,1776,female,128,3,Barbera Tiefendorf,white,1769
caughnawaga-drc,dutch reformed,0.024280873115123,false,11,1776,male,129,11,Peter Hansen,white,1769
caughnawaga-drc,dutch reformed,0.019392676437147,false,7,1776,female,130,11,Rachel Fonda,white,1769
caughnawaga-drc,dutch reformed,0.018812106240615,false,10,1776,male,133,12,William Mombrute,white,1769
caughnawaga-drc,dutch reformed,0.005374110496511,false,8,1776,female,134,12,Maria Freest,white,1770
caughnawaga-drc,dutch reformed,0.000473633111466,false,4,1776,female,135,17,Lena Leenderson,white,1763
caughnawaga-drc,dutch reformed,0.017592070459648,false,15,1776,male,136,18,Abraham Van Aalstyn,white,1770
caughnawaga-drc,dutch reformed,0,false,3,1776,female,137,18,Catye Vallae,white,1770
caughnawaga-drc,dutch reformed,0.003306115042392,false,5,1776,male,138,18,Renier Van Everen,white,1770
caughnawaga-drc,dutch reformed,0.003306115042392,false,5,1776,female,139,18,Neeltie Van Eps,white,1770
caughnawaga-drc,dutch reformed,0.011416097643195,male_bridge,8,1776,male,142,19,Abraham Davis,white,1770
caughnawaga-drc,dutch reformed,0.002844774781812,false,5,1776,female,143,19,Catharina Rogers,white,1770
caughnawaga-drc,dutch reformed,0.009594571391789,false,8,1776,male,144,3,John Van Antwerp,white,1772
caughnawaga-drc,dutch reformed,0,false,3,1776,female,145,11,Anna Veeder,white,1772
caughnawaga-drc,dutch reformed,0.015913169092915,false,9,1776,male,146,16,Nicholas Dachsteder,white,1772
caughnawaga-drc,dutch reformed,0.001251107697694,false,5,1776,female,147,16,Catharina Van De Werken,white,1772
caughnawaga-drc,dutch reformed,0.007832615830561,false,10,1776,male,148,2,William Van De Werken,white,1772
caughnawaga-drc,dutch reformed,0.00265140624612,false,7,1776,female,149,2,Margaret Van Slyk,white,1772
caughnawaga-drc,dutch reformed,0.005563401222145,false,8,1776,male,150,12,William Van Brute,white,1772
caughnawaga-drc,dutch reformed,0.013760506478636,false,6,1776,male,151,4,Gideon Melat,white,1772
caughnawaga-drc,dutch reformed,0,false,3,1776,female,152,4,Maria Quackenbush,white,1772
caughnawaga-drc,dutch reformed,0.018767658843711,false,10,1776,male,153,18,Jacob Collier,white,1772
caughnawaga-drc,dutch reformed,0.00056527207558,false,5,1776,female,154,18,Maria Van Aalstyn,white,1772
caughnawaga-drc,dutch reformed,0.003575992876997,false,6,1776,male,155,18,William Quackenbush,white,1772
caughnawaga-drc,dutch reformed,0.014510042774464,false,6,1776,female,156,18,Catharina Van Aalstyn,white,1772
caughnawaga-drc,dutch reformed,0.002797801621942,false,9,1776,male,157,13,Philip Schafer,white,1772
caughnawaga-drc,dutch reformed,0,false,3,1776,female,158,18,Helena Van Duisen,white,1772
caughnawaga-drc,dutch reformed,0,false,3,1776,male,161,20,John Philipse,white,1772
caughnawaga-drc,dutch reformed,0,false,3,1776,female,162,20,Alida Prent,white,1772
caughnawaga-drc,dutch reformed,0.000204108671143,false,7,1776,female,163,11,Sarah Smith,white,1764
caughnawaga-drc,dutch reformed,0,false,3,1776,male,164,15,Jacob Graff,white,1772
caughnawaga-drc,dutch reformed,0.050649528252227,female_bridge,9,1776,female,165,15,Sarah Potman,white,1772
caughnawaga-drc,dutch reformed,0.028476615263685,false,15,1776,male,166,18,Cornelius Van Aalstyn,white,1770
caughnawaga-drc,dutch reformed,0.037320956073978,false,12,1776,female,167,18,Annatie Quack,white,1772
caughnawaga-drc,dutch reformed,0,false,3,1776,male,168,3,Stuart Hazard,white,1773
caughnawaga-drc,dutch reformed,0,false,3,1776,female,169,3,Rachel Clark,white,1773
caughnawaga-drc,dutch reformed,0,false,3,1776,male,173,1,Frederick Potman,white,1772
caughnawaga-drc,dutch reformed,0,false,3,1776,female,174,1,Catharina Pennal,white,1772
caughnawaga-drc,dutch reformed,0,false,3,1776,male,175,4,Jury Fyles,white,1772
caughnawaga-drc,dutch reformed,0,false,3,1776,female,176,4,Anna Flack,white,1772
caughnawaga-drc,dutch reformed,0.020852261834297,false,14,1776,male,177,4,Adam Ekker,white,1772
caughnawaga-drc,dutch reformed,0.005019254792609,false,7,1776,female,178,4,Margaret Cagnot,white,1772
caughnawaga-drc,dutch reformed,0.01129771677761,false,8,1776,male,181,19,Gerrit Newkerk,white,1772
caughnawaga-drc,dutch reformed,0,false,3,1776,female,182,19,Neylche Quack,white,1772
caughnawaga-drc,dutch reformed,0.015604180390953,false,6,1776,male,183,1,Lewis Philipse,white,1772
caughnawaga-drc,dutch reformed,0,false,3,1776,female,184,1,Margaret Hatkok,white,1772
caughnawaga-drc,dutch reformed,0,false,3,1776,male,185,2,Robert Spenser,white,1772
caughnawaga-drc,dutch reformed,0,false,3,1776,female,186,2,Catharina Sternberg,white,1772
caughnawaga-drc,dutch reformed,0.002857107620461,false,5,1776,male,193,18,Abraham D. Quackenbush,white,1772
caughnawaga-drc,dutch reformed,0.002857107620461,false,5,1776,female,194,18,Maria Bradt,white,1772
caughnawaga-drc,dutch reformed,0.031823596608051,false,12,1776,male,195,14,Hendrick Dachsteder,white,1763
caughnawaga-drc,dutch reformed,0.000970520422236,false,5,1776,female,196,14,Magdalena Dachsteder,white,1772
caughnawaga-drc,dutch reformed,0.001375091837315,false,8,1776,male,197,13,Hendrick Boosert,white,1772
caughnawaga-drc,dutch reformed,0.000568763028515,false,5,1776,female,198,13,Elizabeth Kitts,white,1772
caughnawaga-drc,dutch reformed,0.079590643587752,male_bridge,23,1776,male,199,4,Adam Sternberg,white,1769
caughnawaga-drc,dutch reformed,1.64437848659626E-05,false,5,1776,female,200,4,Margaret Prent,white,1772
caughnawaga-drc,dutch reformed,0.003594886233417,false,5,1776,male,201,6,Johannes Anstes,white,1772
caughnawaga-drc,dutch reformed,0.050534988453959,false,15,1776,female,202,6,Maria Lewis,white,1772
caughnawaga-drc,dutch reformed,0,false,2,1776,male,203,16,Daniel Service,white,1772
caughnawaga-drc,dutch reformed,0.105233224304629,false,17,1776,female,204,16,Catharina Dachsteder,white,1763
caughnawaga-drc,dutch reformed,0,false,3,1776,male,205,7,Albert Van De Wetken,white,1772
caughnawaga-drc,dutch reformed,0,false,3,1776,female,206,7,Barbera E. Dachsteder,white,1772
caughnawaga-drc,dutch reformed,0,false,3,1776,female,208,0,Angenietche Brouwer,white,1772
caughnawaga-drc,dutch reformed,0.023811839856143,false,10,1776,male,209,7,Frederick Dachsteder,white,1772
caughnawaga-drc,dutch reformed,0.001713587769025,false,5,1776,female,210,7,Catharina Walraat,white,1772
caughnawaga-drc,dutch reformed,0.035768779256763,male_bridge,10,1776,male,211,16,Volkert Philipse,white,1772
caughnawaga-drc,dutch reformed,0.027911916838606,female_bridge,9,1776,female,212,16,Maria McDonnel,white,1772
caughnawaga-drc,dutch reformed,0,false,3,1776,male,213,14,Hannis Lepper,white,1773
caughnawaga-drc,dutch reformed,0.008571322861383,female_bridge,6,1776,female,214,14,Elizabeth Barlet,white,1773
caughnawaga-drc,dutch reformed,0.049719955615601,false,9,1776,female,217,18,Annatie Quackenbush,white,1765
caughnawaga-drc,dutch reformed,0,false,3,1776,male,218,3,Aron Smith,white,1773
caughnawaga-drc,dutch reformed,0.01015461946265,false,6,1776,female,219,3,Catharina Veeling,white,1773
caughnawaga-drc,dutch reformed,0.003201411573086,false,6,1776,male,220,12,Abraham Roelfse,white,1773
caughnawaga-drc,dutch reformed,0,false,3,1776,female,221,12,Catharina Saures,white,1773
caughnawaga-drc,dutch reformed,0.044858645114346,male_bridge,6,1776,male,222,5,Joseph Prent,white,1773
caughnawaga-drc,dutch reformed,0,false,3,1776,female,223,5,Annatie Franch,white,1773
caughnawaga-drc,dutch reformed,0.002857107620461,false,5,1776,male,224,7,Philip Service,white,1773
caughnawaga-drc,dutch reformed,0.002857107620461,false,5,1776,female,225,7,Catharina Seever,white,1773
caughnawaga-drc,dutch reformed,0,false,3,1776,female,228,12,Neylche Philipse,white,1773
caughnawaga-drc,dutch reformed,0,false,3,1776,male,229,6,William Suddert,white,1773
caughnawaga-drc,dutch reformed,0.008965327967273,false,6,1776,female,230,6,Susanna Anstes,white,1773
caughnawaga-drc,dutch reformed,0.011559760757144,false,9,1776,female,231,2,Margaret Van De Werken,white,1773
caughnawaga-drc,dutch reformed,0.003751587352533,false,5,1776,male,232,18,Cornelius Van Everen,white,1772
caughnawaga-drc,dutch reformed,0.024345308153995,false,8,1776,female,233,18,Cornelia Van Aalstyn,white,1773
caughnawaga-drc,dutch reformed,0.006011396735166,false,5,1776,male,234,18,Martyn Van Aalstyn,white,1773
caughnawaga-drc,dutch reformed,0.003175468921523,false,5,1776,male,237,1,Johannes Vries,white,1773
caughnawaga-drc,dutch reformed,0,false,3,1776,male,238,19,Thomas Plato,white,1773
caughnawaga-drc,dutch reformed,0,false,3,1776,female,239,19,Maria Rogers,white,1773
caughnawaga-drc,dutch reformed,0.003393674527658,false,5,1776,male,240,2,Johannes Van Slyk,white,1773
caughnawaga-drc,dutch reformed,0.003393674527658,false,5,1776,female,241,2,Geertruy Marinus,white,1773
caughnawaga-drc,dutch reformed,0.060865628396665,male_bridge,12,1776,male,246,18,Jeremiah Quack,white,1760
caughnawaga-drc,dutch reformed,0.005716339267315,false,6,1776,female,247,18,Elizabeth Van Aalstyn,white,1770
caughnawaga-drc,dutch reformed,0.003878394813569,false,8,1776,male,250,11,John Wemp,white,1772
caughnawaga-drc,dutch reformed,1.8264346761837E-05,false,4,1776,female,251,11,Maria Veeder,white,1773
caughnawaga-drc,dutch reformed,0,false,3,1776,male,252,16,Gerades Moak,white,1773
caughnawaga-drc,dutch reformed,0,false,3,1776,female,253,16,Anna Coonraet,white,1773
caughnawaga-drc,dutch reformed,0.026434516384482,false,10,1776,male,254,19,John Davis,white,1770
caughnawaga-drc,dutch reformed,0,false,3,1776,male,255,18,William Colon,white,1773
caughnawaga-drc,dutch reformed,0.008571322861383,female_bridge,6,1776,female,256,18,Anna Quackenbush,white,1773
caughnawaga-drc,dutch reformed,0.007356783655614,false,7,1776,male,257,19,Johannes Newkerk,white,1772
caughnawaga-drc,dutch reformed,0.004235786584905,false,5,1776,female,258,19,Rachel Knute,white,1773
caughnawaga-drc,dutch reformed,0,false,3,1776,male,259,5,Johannes Van Zyl,white,1773
caughnawaga-drc,dutch reformed,0,false,3,1776,female,260,5,Catharina Rykman,white,1773
caughnawaga-drc,dutch reformed,0.004328508065315,false,8,1776,male,261,6,Frederick Lewis,white,1773
caughnawaga-drc,dutch reformed,0.003400239794222,false,7,1776,female,262,6,Rachel Hover,white,1773
caughnawaga-drc,dutch reformed,0.008571322861383,male_bridge,6,1776,male,263,3,George Kirk,white,1773
caughnawaga-drc,dutch reformed,0,false,3,1776,female,264,3,Catharina Potman,white,1773
caughnawaga-drc,dutch reformed,0.035064518975724,false,9,1776,male,265,1,David Potman,white,1773
caughnawaga-drc,dutch reformed,0.036272507472277,false,9,1776,female,266,3,Annatie Van Antwerp,white,1773
caughnawaga-drc,dutch reformed,0.021149547083155,false,9,1776,male,267,17,Jacob Van Aalstyn,white,1764
caughnawaga-drc,dutch reformed,0,false,3,1776,female,268,17,Wyntje Leenderson,white,1773
caughnawaga-drc,dutch reformed,0,false,3,1776,male,269,3,John Rosa,white,1773
caughnawaga-drc,dutch reformed,0,false,3,1776,female,270,3,Christina Valkenburg,white,1773
caughnawaga-drc,dutch reformed,0.014853174945754,false,7,1776,male,271,8,Jury Miller,white,1773
caughnawaga-drc,dutch reformed,0.024828602929988,false,10,1776,female,272,8,Catharina Heever,white,1765
caughnawaga-drc,dutch reformed,0.016828208690016,false,6,1776,male,273,4,John Melat,white,1772
caughnawaga-drc,dutch reformed,0,false,3,1776,female,274,4,Hannah Shelden,white,1773
caughnawaga-drc,dutch reformed,0.004283605957583,false,6,1776,male,275,0,Frederick Fisher,white,1773
caughnawaga-drc,dutch reformed,0.004283605957583,false,6,1776,female,276,0,Gesina DeGraaf,white,1773
caughnawaga-drc,dutch reformed,0,false,3,1776,male,277,11,Rich 't Hansen,white,1773
caughnawaga-drc,dutch reformed,0,false,3,1776,female,278,11,Polly Butler,white,1773
caughnawaga-drc,dutch reformed,0,false,3,1776,male,279,6,Harmanus Philipse,white,1773
caughnawaga-drc,dutch reformed,0,false,3,1776,female,280,6,Annatie Cromwell,white,1773
caughnawaga-drc,dutch reformed,0.01181918015732,false,9,1776,male,283,18,Gysbert Van Aalstyn,white,1763
caughnawaga-drc,dutch reformed,0,false,3,1776,male,284,11,Harmanus Mabee,white,1773
caughnawaga-drc,dutch reformed,0.009022798182571,false,5,1776,male,285,12,Isaac Davis,white,1773
caughnawaga-drc,dutch reformed,0.009022798182571,false,5,1776,female,286,12,Catharina Wilson,white,1773
caughnawaga-drc,dutch reformed,0.050586208739519,false,11,1776,male,289,18,Isaac Collier,white,1761
caughnawaga-drc,dutch reformed,0.009517940707377,female_bridge,8,1776,female,290,18,Rachel Quackenbush,white,1761
caughnawaga-drc,dutch reformed,0,false,3,1776,male,291,12,Peter Davis,white,1773
caughnawaga-drc,dutch reformed,0,false,3,1776,female,292,12,Elsje Marinus,white,1773
caughnawaga-drc,dutch reformed,0.014355165888628,male_bridge,9,1776,male,293,6,Adam Lewis,white,1773
caughnawaga-drc,dutch reformed,0.024920007235977,false,9,1776,female,294,6,Eva Lewis,white,1773
caughnawaga-drc,dutch reformed,0.02430155524384,false,12,1776,male,295,14,Martinus Gardinier,white,1773
caughnawaga-drc,dutch reformed,0.000777867305209,false,7,1776,female,296,14,Dorothea Philipse,white,1773
caughnawaga-drc,dutch reformed,0,false,3,1776,male,297,7,Esmael Beekman,white,1773
caughnawaga-drc,dutch reformed,0,false,3,1776,female,298,7,Eva Halenbeek,white,1773
caughnawaga-drc,dutch reformed,0.003392866022837,false,5,1776,male,299,1,Benjamin Delyn,white,1773
caughnawaga-drc,dutch reformed,0.003392866022837,false,5,1776,female,300,1,Anganieta Philipse,white,1773
caughnawaga-drc,dutch reformed,0.017068648690869,male_bridge,6,1776,male,301,14,Hendrick Seever,white,1773
caughnawaga-drc,dutch reformed,0,false,3,1776,female,302,14,Fryna Barlet,white,1773
caughnawaga-drc,dutch reformed,0.008474879527154,false,6,1776,male,303,6,Johannes Lewis,white,1773
caughnawaga-drc,dutch reformed,0,false,3,1776,male,304,4,Derik Potman,white,1774
caughnawaga-drc,dutch reformed,0,false,3,1776,female,305,4,Neeltie Van Brawkley,white,1774
caughnawaga-drc,dutch reformed,0.008571322861383,male_bridge,6,1776,male,306,13,Philip Beemer,white,1762
caughnawaga-drc,dutch reformed,0.002857107620461,false,5,1776,male,308,5,Frederick Starn,white,1774
caughnawaga-drc,dutch reformed,0.002857107620461,false,5,1776,female,309,5,Elizabeth France,white,1774
caughnawaga-drc,dutch reformed,0,false,3,1776,male,310,3,James De Rosa,white,1774
caughnawaga-drc,dutch reformed,0,false,3,1776,female,311,3,Fransyntje Coter,white,1774
caughnawaga-drc,dutch reformed,0.001712870508491,false,5,1776,female,312,9,Lena Van Duisen,white,1774
caughnawaga-drc,dutch reformed,0.017086586491364,false,8,1776,male,313,11,John Fonda,white,1774
caughnawaga-drc,dutch reformed,0.001384455111505,false,5,1776,female,314,11,Engeltje Hansen,white,1774
caughnawaga-drc,dutch reformed,0.000251943509473,false,4,1776,male,315,6,Jacob Tanner,white,1774
caughnawaga-drc,dutch reformed,0.002157865395473,false,5,1776,male,316,19,Hendrick Lewis,white,1774
caughnawaga-drc,dutch reformed,0.002157865395473,false,5,1776,female,317,19,Cataleyna Davis,white,1774
caughnawaga-drc,dutch reformed,0.027877484694406,false,6,1776,male,320,1,Adam Dachsteder,white,1774
caughnawaga-drc,dutch reformed,0,false,3,1776,female,321,1,Eva Barlet,white,1774
caughnawaga-drc,dutch reformed,0.060179633165372,false,14,1776,female,322,1,Maria Philipse,white,1772
caughnawaga-drc,dutch reformed,0,false,3,1776,male,323,0,Abraham Gerritson,white,1774
caughnawaga-drc,dutch reformed,0,false,3,1776,female,324,0,Maria Brouwer,white,1774
caughnawaga-drc,dutch reformed,0.022932170148498,false,9,1776,male,327,6,Johannes Ekker,white,1774
caughnawaga-drc,dutch reformed,0.009799713611907,false,6,1776,female,328,6,Elizabeth Dachsteder,white,1772
caughnawaga-drc,dutch reformed,0,false,2,1776,male,329,15,Gerrit G. Van Brawkley,white,1774
caughnawaga-drc,dutch reformed,0.010355741304149,false,6,1776,female,330,15,Anna Kitts,white,1774
caughnawaga-drc,dutch reformed,0.013105808305136,false,10,1776,male,331,11,Harmanus Smith,white,1772
caughnawaga-drc,dutch reformed,0.006043909541074,false,10,1776,female,332,11,Maria Wemp,white,1772
caughnawaga-drc,dutch reformed,0.052153793215405,false,16,1776,male,333,2,Jacob Gardinier,white,1772
caughnawaga-drc,dutch reformed,0.008571322861383,male_bridge,6,1776,male,334,2,Derkje Van De Werken,white,1774
caughnawaga-drc,dutch reformed,0.015881160674739,false,8,1776,male,335,18,Roelf Van De Werken,white,1772
caughnawaga-drc,dutch reformed,0,false,3,1776,male,336,7,Hendrick Wieler,white,1774
caughnawaga-drc,dutch reformed,0.001548888543136,false,6,1776,female,337,7,Neeltie Wieler,white,1774
caughnawaga-drc,dutch reformed,0,false,3,1776,male,338,4,Cobus Cromwell,white,1774
caughnawaga-drc,dutch reformed,0.043948154740367,false,14,1776,female,339,14,Rachel Gardinier,white,1774
caughnawaga-drc,dutch reformed,0.008571322861383,male_bridge,6,1776,male,342,15,Gysbert Van Brawkley,white,1773
